,num,ra,dec,Rmag,redshift,ID,KIDS_TILE,RAJ2000,DECJ2000,FLUX_RADIUS,CLASS_STAR,MAG_GAAP_u,MAG_GAAP_g,MAG_GAAP_r,MAG_GAAP_i,MAG_GAAP_Z,MAG_GAAP_Y,MAG_GAAP_J,MAG_GAAP_H,MAG_GAAP_Ks,MAGERR_GAAP_u,MAGERR_GAAP_g,MAGERR_GAAP_r,MAGERR_GAAP_i,MAGERR_GAAP_Z,MAGERR_GAAP_Y,MAGERR_GAAP_J,MAGERR_GAAP_H,MAGERR_GAAP_Ks,FLUX_GAAP_u,FLUXERR_GAAP_u,FLUX_GAAP_g,FLUXERR_GAAP_g,FLUX_GAAP_r,FLUXERR_GAAP_r,FLUX_GAAP_i,FLUXERR_GAAP_i,FLUX_GAAP_Z,FLUXERR_GAAP_Z,FLUX_GAAP_Y,FLUXERR_GAAP_Y,FLUX_GAAP_J,FLUXERR_GAAP_J,FLUX_GAAP_H,FLUXERR_GAAP_H,FLUX_GAAP_Ks,FLUXERR_GAAP_Ks,Z_B,Z_ML,EXTINCTION_u,EXTINCTION_g,EXTINCTION_r,EXTINCTION_i,angularsep
396,573,13.28543,-28.48821,20.79,0.59232,KiDSDR4 J005308.516-282917.72 ,KIDS_13.5_-28.2 ,13.285485,-28.488258000000002,4.45404577255249,0.026521509513258934,23.114927291870117,22.534364700317383,21.54012107849121,20.910722732543945,20.695791244506836,20.244958877563477,20.159832000732422,19.744747161865234,19.49150848388672,0.17586788535118103,0.03258765488862991,0.015693316236138344,0.032725196331739426,0.03130200132727623,0.03961959853768349,0.0360448993742466,0.045729298144578934,0.03968070074915886,5.142600234542272e-10,8.329999884315598e-11,8.995699740665941e-10,2.6999999458432455e-11,2.2485000528149612e-09,3.2499999219615106e-11,4.545300136271635e-09,1.3699999468208546e-10,5171.6884765625,149.10101318359375,7854.01171875,286.6009216308594,8541.8828125,283.5785827636719,12567.099609375,529.304443359375,15903.673828125,581.2366333007812,0.6799999999999999,0.6699999999999999,0.06747908890247345,0.05257925018668175,0.036374080926179886,0.027029840275645256,0.2452439711857517
397,574,13.33267,-28.49327,22.34,0.60429,KiDSDR4 J005319.852-282936.17 ,KIDS_13.5_-28.2 ,13.332719,-28.493382,3.0612449645996094,0.015279830433428288,,23.999460220336914,22.809598922729492,21.849328994750977,21.31728172302246,21.258480072021484,20.51530647277832,20.47532081604004,19.921825408935547,,0.1451469510793686,0.053873877972364426,0.08330600708723068,0.05828319862484932,0.10682500153779984,0.053049299865961075,0.09549680352210999,0.06324390321969986,,,2.348800043350252e-10,3.1400000655157356e-11,7.033499893616124e-10,3.4899999556969874e-11,1.9288999286715125e-09,1.4800000114334466e-10,2919.14013671875,156.70179748535156,3089.21044921875,303.9449157714844,6158.37890625,300.8995361328125,6413.07275390625,564.0667724609375,10700.7119140625,623.3143310546875,0.89,0.9,0.06583760678768158,0.05130022019147873,0.03548926115036011,0.02637231908738613,0.4319786049652345
398,575,13.36515,-28.49931,20.32,0.5965,KiDSDR4 J005327.637-282957.95 ,KIDS_13.5_-28.2 ,13.365155999999999,-28.499431,4.152130126953125,0.028350310400128365,23.09588050842285,22.131315231323242,20.9743595123291,20.327972412109375,19.853734970092773,19.483572006225586,19.349658966064453,18.998483657836914,18.630834579467773,0.17416788637638092,0.02550470642745495,0.00941977184265852,0.019529134035110474,0.01113440003246069,0.019835099577903748,0.01701810024678707,0.022696200758218765,0.014325900003314018,5.248900203369544e-10,8.420000113806836e-11,1.3069000326382252e-09,3.070000156868424e-11,3.792099967370177e-09,3.289999869759974e-11,7.783399702532279e-09,1.3999999770586413e-10,11241.79296875,115.28594970703125,15848.146484375,289.5264892578125,18023.74609375,282.50885009765625,24996.66796875,522.5302124023438,35143.59375,463.7071228027344,0.73,0.73,0.06430940330028534,0.05010944977402687,0.03466549143195152,0.025760170072317123,0.43601341457771436
399,576,13.31966,-28.50302,20.92,0.4345,KiDSDR4 J005316.726-283011.32 ,KIDS_13.5_-28.2 ,13.319692,-28.503147,3.303652048110962,0.05762597173452377,23.8059024810791,23.00762939453125,21.377952575683594,20.72813606262207,20.358617782592773,20.19001007080078,19.787124633789062,19.472333908081055,19.276233673095703,0.306571900844574,0.05988401547074318,0.01507163979113102,0.027456039562821388,0.01899470016360283,0.03384299948811531,0.022605199366807938,0.03184669837355614,0.028898900374770164,2.7624000309423025e-10,7.80000022904126e-11,5.856199969400677e-10,3.229999948062279e-11,2.6294000310400634e-09,3.650000093835537e-11,5.417600146273571e-09,1.3699999468208546e-10,7058.3662109375,123.4845962524414,8265.259765625,257.633056640625,12044.146484375,250.76133728027344,16153.6962890625,473.8182067871094,19393.318359375,516.189697265625,0.47000000000000003,0.47000000000000003,0.06571579724550247,0.051205310970544815,0.03542359918355942,0.026323530822992325,0.46827419766893424
400,577,13.35939,-28.50544,21.89,0.30456,KiDSDR4 J005326.264-283020.02 ,KIDS_13.5_-28.2 ,13.359437,-28.505561999999998,2.8513379096984863,0.030161399394273758,23.968530654907227,22.859708786010742,22.190113067626953,22.05653953552246,21.58070182800293,21.493730545043945,21.24159812927246,21.440706253051758,21.006248474121094,0.3592224419116974,0.051064569503068924,0.03077196516096592,0.09054609388113022,0.05724940076470375,0.11001800000667572,0.10270900279283524,0.2315090000629425,0.13677500188350677,2.381700114906238e-10,7.880000124638187e-11,6.718799960836463e-10,3.1600000394149674e-11,1.2455000364397506e-09,3.529999903495451e-11,1.5947999587595518e-09,1.329999999022391e-10,2291.313232421875,120.81781768798828,2488.31298828125,252.14208984375,3155.673828125,298.52191162109375,2636.390380859375,562.1524658203125,3941.552490234375,496.5357971191406,0.2,0.19,0.06408776342868805,0.049936749041080475,0.034546010196208954,0.02567139081656933,0.4636860921687928
401,578,13.30279,-28.50803,21.29,0.59829,KiDSDR4 J005312.679-283029.33 ,KIDS_13.5_-28.2 ,13.302831,-28.508148,4.417757034301758,0.014836479909718037,23.92609405517578,23.19804573059082,21.867977142333984,20.998512268066406,20.53450584411621,20.20638656616211,19.731874465942383,19.295265197753906,19.046356201171875,0.3493879437446594,0.07333666831254959,0.0244430024176836,0.036501381546258926,0.02309649996459484,0.041194599121809006,0.02739660069346428,0.03452499955892563,0.0294623002409935,2.47359993599261e-10,7.960000020235114e-11,4.915199913746449e-10,3.319999830608822e-11,1.6746000142120465e-09,3.769999937230928e-11,4.223799976443843e-09,1.419999950957873e-10,6003.58154296875,127.71224975585938,8141.79248046875,308.9126892089844,12672.638671875,319.771240234375,19016.015625,604.6838989257812,23966.26171875,650.3429565429688,0.77,0.7799999999999999,0.06541776657104492,0.050973080098629,0.03526293858885765,0.026204150170087814,0.4441599125446938
402,579,13.34782,-28.51001,21.43,0.40572,KiDSDR4 J005323.487-283036.51 ,KIDS_13.5_-28.2 ,13.347863,-28.510142000000002,3.827225923538208,0.019350599497556686,23.248144149780273,22.798187255859375,21.875505447387695,21.45008659362793,21.37985610961914,21.228790283203125,20.930971145629883,20.69559097290039,20.829540252685547,0.18433749675750732,0.04535544663667679,0.024272466078400612,0.05452437698841095,0.049427300691604614,0.10454300045967102,0.08116880059242249,0.12278799712657928,0.1488730013370514,4.6236001138844074e-10,7.849999816844644e-11,7.109700050911272e-10,2.96999994042757e-11,1.6640000488621354e-09,3.7200000024828483e-11,2.787799990855433e-09,1.3999999770586413e-10,2756.826416015625,125.50248718261719,3176.07861328125,305.8179016113281,4200.64208984375,314.03680419921875,5236.5634765625,592.2108154296875,4638.16015625,635.9727172851562,0.55,0.55,0.0642428770661354,0.05005761981010437,0.03462963178753853,0.025733519345521927,0.4942859787857813
403,580,13.34982,-28.51251,21.34,0.49115,KiDSDR4 J005323.970-283045.48 ,KIDS_13.5_-28.2 ,13.349875,-28.512636,2.281893014907837,0.7278817296028137,24.219865798950195,23.077327728271484,21.649194717407227,21.106796264648438,20.715831756591797,20.379854202270508,20.23821449279785,19.811616897583008,19.642356872558594,0.4556219279766083,0.05548233911395073,0.016525181010365486,0.037469521164894104,0.031206399202346802,0.04551580175757408,0.04034839943051338,0.051238998770713806,0.04686420038342476,1.889700063095745e-10,7.929999712441571e-11,5.498900224054637e-10,2.809999975761368e-11,2.0499000275009394e-09,3.120000091616504e-11,3.824899952320493e-09,1.319999942683836e-10,5081.84814453125,146.06336975097656,6942.07275390625,291.02301025390625,7951.27978515625,295.4877014160156,11820.4541015625,557.8414306640625,13843.8310546875,597.548828125,0.54,0.53,0.06398738920688629,0.049858540296554565,0.03449191153049469,0.02563118003308773,0.48582276430873766
404,582,13.32149,-28.51765,20.69,0.31798,KiDSDR4 J005317.168-283103.97 ,KIDS_13.5_-28.2 ,13.321534,-28.517771,2.831084966659546,0.03669640049338341,21.63120460510254,21.324424743652344,20.8892822265625,20.882524490356445,20.496328353881836,20.947778701782227,20.590700149536133,20.492944717407227,20.48320960998535,0.041115134954452515,0.011399837210774422,0.008578109554946423,0.031639304012060165,0.02650739997625351,0.07954420149326324,0.05853020027279854,0.10092499852180481,0.10735899955034256,2.0491999208616107e-09,7.760000281242796e-11,2.7619999620753788e-09,2.9000000317802588e-11,4.126199826259835e-09,3.2599999089111265e-11,4.701299793907765e-09,1.3699999468208546e-10,6219.32470703125,151.83998107910156,4113.80078125,301.3890075683594,5746.64013671875,309.791748046875,6310.63623046875,586.6058959960938,6381.0458984375,630.9667358398438,0.31,0.31,0.06467033177614212,0.05039067938923836,0.0348600409924984,0.02590475045144558,0.4572950726224319
405,583,13.36378,-28.5189,20.28,0.46606,KiDSDR4 J005327.312-283108.56 ,KIDS_13.5_-28.2 ,13.363803,-28.519046,3.6009809970855713,0.06585842370986938,,22.741395950317383,20.937326431274414,20.248580932617188,19.83725357055664,19.613431930541992,19.322994232177734,18.996131896972656,18.844133377075195,,0.03945007920265198,0.008046790957450867,0.01619882695376873,0.013470299541950226,0.02156979963183403,0.016422700136899948,0.022569099441170692,0.021179400384426117,,,7.458400008708566e-10,2.7099999327928614e-11,3.9264000939454036e-09,2.9100000187298747e-11,8.378200355707577e-09,1.2499999646475857e-10,11418.5771484375,141.66604614257812,14065.060546875,279.4236755371094,18475.345703125,279.4555969238281,25053.05078125,520.7747802734375,28877.0546875,563.3029174804688,0.46,0.47000000000000003,0.06291133910417557,0.04902008920907974,0.033911868929862976,0.02520016022026539,0.5306113027970296
406,584,13.30552,-28.52112,20.67,0.11612,KiDSDR4 J005313.335-283116.48 ,KIDS_13.5_-28.2 ,13.305564,-28.521245999999998,4.63750696182251,0.025939740240573883,23.693111419677734,22.149032592773438,21.30931282043457,20.938777923583984,20.756183624267578,20.633514404296875,20.3522891998291,20.2362003326416,20.512845993041992,0.2889465093612671,0.023472636938095093,0.012004407122731209,0.03207166865468025,0.032548800110816956,0.05718719959259033,0.0445869006216526,0.07596729695796967,0.10491500049829483,3.028599870891213e-10,8.059999889731273e-11,1.2859000531051379e-09,2.7800000149125204e-11,2.785699892982052e-09,3.08000014381804e-11,4.434800082719903e-09,1.3100000251231592e-10,4896.2333984375,146.78184509277344,5495.505859375,289.4559326171875,7158.04931640625,293.9525146484375,7994.7529296875,559.3806762695312,6209.205078125,599.9979858398438,0.08,0.07,0.06414412707090378,0.049980681389570236,0.034576401114463806,0.025693969801068306,0.4744713980331856
407,585,13.29363,-28.52293,20.69,0.11702,KiDSDR4 J005310.487-283122.95 ,KIDS_13.5_-28.2 ,13.293698,-28.523043,5.708740234375,0.007808620110154152,22.467952728271484,21.685426712036133,21.37480354309082,21.17723846435547,21.070175170898438,21.29746437072754,20.9377498626709,20.885602951049805,20.93631362915039,0.09560596942901611,0.016240349039435387,0.013448082841932774,0.04206861928105354,0.045438699424266815,0.10946899652481079,0.08045990020036697,0.14466999471187592,0.16338099539279938,9.36900002024288e-10,8.24999998871867e-11,1.972199958899523e-09,2.949999966528338e-11,2.6238999861760703e-09,3.2499999219615106e-11,3.5615999038896007e-09,1.3800000031594095e-10,3667.72412109375,153.49652099609375,2982.198486328125,300.67816162109375,4175.1357421875,309.4038391113281,4396.201171875,585.7779541015625,4203.98291015625,632.61474609375,0.14,0.14,0.06317608803510666,0.04922638088464737,0.034054581075906754,0.025306200608611107,0.46016181277695706
408,586,13.35749,-28.52517,21.95,0.90709,KiDSDR4 J005325.810-283131.09 ,KIDS_13.5_-28.2 ,13.357544,-28.525304,3.1312599182128906,0.01215577032417059,22.847410202026367,22.86470603942871,22.40426254272461,21.679798126220703,21.221582412719727,21.0296573638916,20.95941162109375,20.997543334960938,20.544540405273438,0.12565451860427856,0.04622500017285347,0.03363744914531708,0.06444965302944183,0.05099809914827347,0.08412320166826248,0.0801457017660141,0.15379300713539124,0.11028599739074707,6.696500021163843e-10,7.749999947348485e-11,6.694100274096115e-10,2.8499999235598317e-11,1.023199969196753e-09,3.1700000263645833e-11,2.2574000446695663e-09,1.340000055360946e-10,3190.572021484375,149.86439514160156,3816.7333984375,295.7218322753906,4092.963134765625,302.1298522949219,3965.5625,561.7176513671875,6031.08203125,612.6204833984375,0.92,0.9500000000000001,0.0628068670630455,0.04893869161605835,0.033855561167001724,0.025158310309052467,0.5117448588018797
409,587,13.29596,-28.52792,20.84,0.3015,KiDSDR4 J005311.012-283141.02 ,KIDS_13.5_-28.2 ,13.295884000000001,-28.528062,3.809238910675049,0.02545355074107647,22.856016159057617,22.27136993408203,21.60601234436035,21.465686798095703,21.20986557006836,21.088727951049805,20.95425796508789,20.915771484375,20.844459533691406,0.13891886174678802,0.024731600657105446,0.01448467094451189,0.04849698022007942,0.046806398779153824,0.08193189650774002,0.07186070084571838,0.13144400715827942,0.1315069943666458,6.55730025833634e-10,8.389999806013293e-11,1.1502000463181616e-09,2.6200000502463183e-11,2.1213000245268177e-09,2.8299999496606e-11,2.731300074998444e-09,1.219999934409799e-10,3225.615234375,139.05735778808594,3614.782958984375,272.7788391113281,4112.7890625,272.2095642089844,4275.9892578125,517.6714477539062,4575.63232421875,554.2113647460938,0.32,0.32999999999999996,0.06253208220005035,0.04872458055615425,0.03370743989944458,0.025048239156603813,0.5648966729296905
410,588,13.35531,-28.53139,0.0,0.21802,KiDSDR4 J005325.269-283158.54 ,KIDS_13.5_-28.2 ,13.355291000000001,-28.532929,1.825212001800537,0.4944905936717987,,24.83262825012207,24.959646224975586,,24.145862579345703,24.85624122619629,25.393299102783203,,25.449634552001953,,0.26927289366722107,0.3283070921897888,,0.7184799909591675,2.703310012817383,4.432400226593018,,9.426799774169922,,,1.0927000276828025e-10,2.7099999327928614e-11,9.722800342615301e-11,2.9399999795787224e-11,,,215.84854125976562,142.83663940429688,112.46813201904297,280.0277404785156,68.94062805175781,281.4423522949219,,,65.81952667236328,571.471435546875,1.3,2.6,0.06287731975317001,0.04899358004331589,0.03389352932572365,0.025186529383063316,5.5407258820749865
411,589,13.31441,-28.53172,20.11,0.42394,KiDSDR4 J005315.468-283154.68 ,KIDS_13.5_-28.2 ,13.314452,-28.531855999999998,3.4405980110168457,0.029141349717974663,22.296600341796875,21.598846435546875,20.556358337402344,20.210824966430664,19.933876037597656,19.831193923950195,19.63163948059082,19.27473258972168,19.16326904296875,0.08219272643327713,0.013426125049591064,0.005512240808457136,0.015149748884141445,0.014457199722528458,0.025738900527358055,0.021282799541950226,0.029033999890089035,0.027997400611639023,1.0963999708124561e-09,8.300000270411445e-11,2.134900034533871e-09,2.64000002414555e-11,5.5742002125214185e-09,2.8299999496606e-11,8.671699802675903e-09,1.210000016849122e-10,10443.193359375,139.05735778808594,11506.5654296875,272.7788391113281,13901.9619140625,272.5084533691406,19382.650390625,518.3173217773438,21521.654296875,554.9703979492188,0.35,0.35,0.06383740156888962,0.04974167048931122,0.03441106155514717,0.025571100413799286,0.5073005569471994
412,590,13.35848,-28.53604,20.15,0.4132,KiDSDR4 J005326.043-283210.20 ,KIDS_13.5_-28.2 ,13.358516,-28.536168,5.205879211425781,0.02850019931793213,23.399654388427734,22.325645446777344,20.882997512817383,20.352781295776367,20.00175666809082,19.783323287963867,19.503353118896484,19.20366859436035,19.018457412719727,0.21609270572662354,0.028778309002518654,0.008625718764960766,0.019824936985969543,0.017185499891638756,0.027487000450491905,0.021644800901412964,0.03024120070040226,0.02805270068347454,3.9743000557201924e-10,7.909999738542339e-11,1.0941000327946426e-09,2.9000000317802588e-11,4.128600128439075e-09,3.279999882810358e-11,7.61249996372726e-09,1.3900000594979645e-10,9813.833984375,155.3377685546875,12029.67578125,304.5484313964844,15649.166015625,311.9748840332031,20695.810546875,576.4437255859375,24593.9296875,635.44580078125,0.47000000000000003,0.46,0.06255681067705154,0.0487438403069973,0.03372076153755188,0.025058139115571976,0.47465752098690356
413,591,13.3346,-28.53758,0.0,1.00825,KiDSDR4 J005320.310-283215.03 ,KIDS_13.5_-28.2 ,13.334624999999999,-28.537509999999997,2.15146803855896,0.9426447749137878,21.611669540405273,21.584800720214844,21.354415893554688,21.5123233795166,21.270793914794922,20.98897933959961,20.432159423828125,20.364511489868164,19.967920303344727,0.04079174995422363,0.014073895290493965,0.012630939483642578,0.05483099818229675,0.05285640060901642,0.08002179861068726,0.04868359863758087,0.08535949885845184,0.06435099989175797,2.089399986360263e-09,7.849999816844644e-11,2.175500002365993e-09,2.819999962710984e-11,2.6905000449772842e-09,3.13000007856612e-11,2.6336000047422203e-09,1.329999999022391e-10,3048.9365234375,148.43008422851562,3962.052978515625,292.01446533203125,6651.30517578125,298.23968505859375,7104.00537109375,558.509765625,10257.3427734375,607.9475708007812,1.86,2.01,0.06311173737049103,0.04917623847723007,0.034019891172647476,0.025280430912971497,0.26411235242805675
414,593,13.33506,-28.541,21.29,0.16227,KiDSDR4 J005320.426-283228.07 ,KIDS_13.5_-28.2 ,13.335109,-28.541131,3.1564040184020996,0.0336163304746151,22.635494232177734,21.951513290405273,21.55103874206543,21.3864803314209,21.38746452331543,21.33774185180664,21.05270004272461,21.165136337280273,21.20543670654297,0.10324718803167343,0.020145084708929062,0.015620362013578415,0.04992734640836716,0.060267798602581024,0.11279699951410294,0.08871489763259888,0.18290400505065918,0.20724700391292572,8.139299789711174e-10,7.740000307343564e-11,1.5522000351708698e-09,2.880000057881027e-11,2.245100105824349e-09,3.229999948062279e-11,2.9575000226600423e-09,1.3600000292601777e-10,2738.583740234375,152.01516723632812,2873.67529296875,298.5455322265625,3755.9755859375,306.8988037109375,3398.5390625,572.5213623046875,3281.340087890625,626.3475341796875,0.17,0.18,0.06287448853254318,0.0489913709461689,0.033892009407281876,0.025185389444231987,0.49640717406567436
415,594,13.31624,-28.54296,21.61,0.50262,KiDSDR4 J005315.908-283235.14 ,KIDS_13.5_-28.2 ,13.316286,-28.543097,3.356091022491455,0.024347849190235138,23.248239517211914,22.976247787475586,21.933027267456055,21.470457077026367,21.376585006713867,21.137474060058594,20.824756622314453,20.64980697631836,20.486417770385742,0.18088173866271973,0.0517779216170311,0.02214103937149048,0.05394764989614487,0.05959020182490349,0.09358330070972443,0.07189200073480606,0.11405300348997116,0.10682299733161926,4.6279000076587806e-10,7.709999999550021e-11,6.039099775811962e-10,2.880000057881027e-11,1.5790000418292038e-09,3.219999961112663e-11,2.7371001021236907e-09,1.3600000292601777e-10,2765.956298828125,151.8083038330078,3455.421875,297.8345947265625,4633.27001953125,306.79193115234375,5462.84423828125,573.855712890625,6362.77294921875,626.0178833007812,0.54,0.55,0.06313765794038773,0.04919644072651863,0.03403386101126671,0.02529080957174301,0.5142067245945317
416,595,13.33407,-28.54575,20.24,0.37712,KiDSDR4 J005320.185-283245.21 ,KIDS_13.5_-28.2 ,13.334107,-28.545892000000002,4.102479934692383,0.028513669967651367,22.099363327026367,21.69960594177246,20.74063491821289,20.514799118041992,20.184642791748047,20.11380958557129,19.99034309387207,19.810361862182617,19.614654541015625,0.06689448654651642,0.015109093859791756,0.006850870326161385,0.021028881892561913,0.018957100808620453,0.034634899348020554,0.0309044998139143,0.04889519885182381,0.044407401233911514,1.316299957920819e-09,8.110000171424048e-11,1.9474000190200513e-09,2.7099999327928614e-11,4.706900202933184e-09,2.96999994042757e-11,6.557100196147303e-09,1.2699999385468175e-10,8292.64453125,144.79090881347656,8872.654296875,283.037109375,9992.33984375,284.423095703125,11835.423828125,532.9984741210938,14201.9169921875,580.8689575195312,0.45,0.44,0.06261085718870163,0.04878595098853111,0.03374990075826645,0.025079790502786636,0.5244198815669111
417,596,13.36309,-28.25565,20.68,0.46169,KiDSDR4 J005327.147-281520.69 ,KIDS_13.5_-28.2 ,13.363116,-28.255748,4.5816850662231445,0.02595032937824726,23.06247901916504,22.48672866821289,21.29075050354004,20.826763153076172,20.384525299072266,20.141517639160156,19.919721603393555,19.603458404541016,19.320737838745117,0.19110319018363953,0.034345995634794235,0.011557862162590027,0.029561512172222137,0.02207919955253601,0.036892399191856384,0.02617179974913597,0.0400082990527153,0.03268799930810928,5.226900023913572e-10,9.199999789766267e-11,9.16740017231632e-10,2.9000000317802588e-11,2.780599972496134e-09,2.959999953477954e-11,4.848100143561851e-09,1.319999942683836e-10,6823.68505859375,138.764404296875,8568.3369140625,291.1449890136719,10599.072265625,255.4923553466797,14265.658203125,525.675537109375,18568.66015625,559.0424194335938,0.62,0.61,0.10226940363645554,0.07968764752149582,0.055127549916505814,0.04096568003296852,0.36230559231523385
418,597,13.40396,-28.25672,21.94,0.60492,KiDSDR4 J005336.953-281524.55 ,KIDS_13.5_-28.2 ,13.403973,-28.256822,2.8527510166168213,0.018212800845503807,,23.21512794494629,22.250329971313477,21.68055534362793,21.462446212768555,21.112895965576172,21.103425979614258,20.86590576171875,21.038604736328125,,0.07544755190610886,0.03203781321644783,0.07539496570825577,0.06447719782590866,0.09115929901599884,0.08141519874334335,0.1391019970178604,0.16252000629901886,,,4.748900161999359e-10,3.29999985670959e-11,1.16239995406886e-09,3.430000033999292e-11,2.2321000603398033e-09,1.549999989469697e-10,2535.941650390625,150.5985565185547,3511.049560546875,294.7905578613281,3568.820068359375,267.6121520996094,4464.26904296875,571.9533081054688,3819.237548828125,571.6876220703125,0.6,0.6,0.09145939350128174,0.07126454263925552,0.049300480633974075,0.036635540425777435,0.3695066729816875
419,598,13.43903,-28.25905,20.02,0.43251,KiDSDR4 J005345.375-281532.98 ,KIDS_13.5_-28.2 ,13.439066,-28.259162,4.034615993499756,0.039408281445503235,23.891082763671875,22.268815994262695,20.616910934448242,20.002155303955078,19.5334415435791,19.298185348510742,19.065765380859375,18.77153778076172,18.511262893676758,0.44790732860565186,0.02778288908302784,0.006248242221772671,0.014063938520848751,0.010632500052452087,0.016829799860715866,0.012074200436472893,0.01953360065817833,0.015255499631166458,2.4724999825309624e-10,1.0199999872506638e-10,1.1333000093927126e-09,2.9000000317802588e-11,5.21299980960066e-09,2.999999901276418e-11,1.042200015177741e-08,1.3499999729216228e-10,15008.1728515625,146.9734344482422,18699.150390625,289.8520202636719,23330.90234375,259.4561767578125,30740.9296875,553.0640869140625,39175.99609375,550.4550170898438,0.48000000000000004,0.47000000000000003,0.08643855154514313,0.06735233217477798,0.046594031155109406,0.034624360501766205,0.4190480936030909
420,599,13.40906,-28.26096,21.54,0.36334,KiDSDR4 J005338.180-281539.84 ,KIDS_13.5_-28.2 ,13.409085000000001,-28.261069,2.418365001678467,0.3187057077884674,23.57823371887207,22.547452926635742,21.75368881225586,21.558584213256836,21.13584327697754,21.015750885009766,20.92339324951172,20.780611038208008,20.622678756713867,0.3749426603317261,0.04063928872346878,0.018199006095528603,0.05997101962566376,0.04771599918603897,0.08345919847488403,0.06894270330667496,0.12843599915504456,0.11058700084686279,3.330100084575349e-10,1.1500000257624876e-10,8.789700078892793e-10,3.289999869759974e-11,1.8375000410131292e-09,3.08000014381804e-11,2.498399931383233e-09,1.3800000031594095e-10,3426.73681640625,150.5985565185547,3840.724853515625,295.2318420410156,4213.0361328125,267.52178955078125,4829.810546875,571.3394165039062,5602.3994140625,570.6299438476562,0.26,0.25,0.09045978635549545,0.0704856589436531,0.048761650919914246,0.03623513877391815,0.40032712391064895
421,600,13.44424,-28.2624,21.21,0.2388,KiDSDR4 J005346.621-281545.01 ,KIDS_13.5_-28.2 ,13.444256,-28.262503000000002,5.050468921661377,0.012445329688489437,23.36249351501465,22.49847412109375,21.885812759399414,21.59037208557129,21.42900848388672,21.287630081176758,21.213058471679688,21.16139793395996,20.981101989746094,0.2805171310901642,0.034076787531375885,0.019698021933436394,0.05981645733118057,0.06023139879107475,0.10390699654817581,0.08563230186700821,0.17299599945545197,0.1455029994249344,4.025300093246642e-10,1.0400000305388346e-10,9.176099879937283e-10,2.880000057881027e-11,1.6204999564450873e-09,2.9399999795787224e-11,2.41410003098963e-09,1.329999999022391e-10,2619.16259765625,145.29843139648438,2993.116455078125,286.445556640625,3228.8603515625,254.6610870361328,3402.5830078125,542.1517944335938,4028.30859375,539.847900390625,0.18,0.17,0.08587302267551422,0.06691166758537292,0.04628917947411537,0.034397829324007034,0.37425461373790064
422,601,13.39367,-28.26509,20.8,0.29396,KiDSDR4 J005334.488-281554.72 ,KIDS_13.5_-28.2 ,13.393704,-28.265202000000002,2.9998950958251953,0.050661999732255936,24.33957290649414,22.39080047607422,21.08740997314453,20.747713088989258,20.33102798461914,20.278846740722656,20.017236709594727,19.741621017456055,19.612483978271484,0.6985616087913513,0.03653404489159584,0.011403176002204418,0.029477372765541077,0.01622680015861988,0.04378959909081459,0.03127089887857437,0.051638200879096985,0.04592080041766167,1.6475000530480344e-10,1.0600000044380664e-10,1.0134000305583868e-09,3.41000006010006e-11,3.389599934067178e-09,3.559999864344299e-11,5.267100089412224e-09,1.430000007296428e-10,7185.6748046875,107.39309692382812,7566.21630859375,305.1582336425781,9702.484375,279.4462890625,12572.037109375,597.9324340820312,14202.37890625,600.6843872070312,0.38,0.38,0.09319888055324554,0.07261993736028671,0.05023813992738724,0.03733231872320175,0.4173635233734396
423,602,13.37144,-28.26707,21.52,0.44467,KiDSDR4 J005329.154-281601.79 ,KIDS_13.5_-28.2 ,13.371478,-28.267166,4.664966106414795,0.0014758689794689417,23.257009506225586,23.102731704711914,21.967472076416016,21.594228744506836,21.252159118652344,21.056978225708008,20.767120361328125,20.777050018310547,20.504467010498047,0.2244662493467331,0.06743186712265015,0.025089934468269348,0.06896281242370605,0.05511699989438057,0.09624149650335312,0.06602690368890762,0.13640999794006348,0.11349599808454514,4.435500022825778e-10,9.170000175862114e-11,5.232900224250159e-10,3.2499999219615106e-11,1.5015999554890413e-09,3.4699999817977556e-11,2.4088000483146743e-09,1.5300000155704652e-10,3070.029052734375,155.8489227294922,3688.8251953125,326.9836730957031,4857.685546875,295.41058349609375,4840.640625,608.1675415039062,6242.31787109375,652.5343627929688,0.54,0.54,0.10047230124473572,0.07828736305236816,0.054158829152584076,0.040245819836854935,0.3660004880730898
424,603,13.43359,-28.26942,20.54,0.39429,KiDSDR4 J005344.068-281610.27 ,KIDS_13.5_-28.2 ,13.433617,-28.269522000000002,2.854746103286743,0.1435541957616806,,22.524578094482422,20.844873428344727,20.26510238647461,19.82904624938965,19.60551643371582,19.38615608215332,19.066268920898438,18.881616592407227,,0.036679457873106,0.00822430569678545,0.018856683745980263,0.014508400112390518,0.02348029986023903,0.01724730059504509,0.02731269970536232,0.022890299558639526,,,8.998600198317774e-10,3.0399998490748814e-11,4.250900076385733e-09,3.219999961112663e-11,8.233699944071304e-09,1.430000007296428e-10,11428.9853515625,152.72288513183594,14087.904296875,304.6678466796875,17367.146484375,275.8826599121094,23431.521484375,589.4409790039062,27854.439453125,587.2493286132812,0.44,0.44,0.08708891272544861,0.06785909086465836,0.046944599598646164,0.034884870052337646,0.3770469310735391
